time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.5724479899,1.15832204484,18.0585755966,0.103030325307,0.0976522123909,0.0,-0.914026185699,1.41685480583,5.07247261917,0.0713400880109,0.0799189464723,0.0,460.6603182485626,462.2885130257453,459.9363624279066,460.5073699265043
2.760000000000002,-0.629757413028,1.24588130777,18.3700305868,0.10749944314,0.102136818896,0.0,-0.996747520606,1.50217871663,5.30806274338,0.0801287662457,0.0616038612005,0.0,503.9522697580333,502.6300858443501,504.7149447369553,505.3525139777606
2.820000000000002,-0.691581981925,1.33808607841,18.690241961,0.112135025338,0.105778023956,0.0,-1.0643930021,1.57170783646,5.36519559739,0.070800045223,0.0587872566758,0.0,453.6121313689365,453.3883873338085,454.78815577672657,454.0447883673953
2.880000000000002,-0.757625929488,1.43464011273,19.0146886927,0.116068511826,0.109439909449,0.0,-1.13738555953,1.64709132044,5.44910095531,0.0521958839093,0.0651775604721,0.0,462.647275255258,463.1527105601639,464.1914020018905,462.7318259879317
2.940000000000002,-0.828278836732,1.5359486411,19.3455177098,0.118618415571,0.113403030047,0.0,-1.21805746556,1.7300692643,5.57770150239,0.00267308722798,0.0677451345183,0.0,478.24278971102285,478.44124320785477,479.29008164099423,475.5114128764774
3.000000000000002,-0.903750540241,1.64215898539,19.6830909027,0.118189486263,0.118018482235,0.0,-1.2980546287,1.81017893685,5.67409653461,-0.0493109488344,0.0908318587234,0.0,469.588026303256,471.3799776300422,471.2129399454973,467.1762659065231
3.0600000000000023,-0.983994357942,1.75301916788,20.0253611547,0.115522221083,0.123041236981,0.0,-1.3772129489,1.88479812032,5.73448255548,-0.0361807123533,0.0630570068853,0.0,461.092668300336,458.8979697966936,459.69261068198557,460.730997939703
3.1200000000000023,-1.06873396135,1.8679767036,20.3684673051,0.113823998153,0.126385192428,0.0,-1.44776560359,1.94693014237,5.70245341795,-0.0159594911581,0.0341069308723,0.0,433.11487917524244,430.6746792652219,430.25913089681865,431.96776753417737
3.1800000000000024,-1.15842409089,1.98721934552,20.7148230654,0.11255008903,0.128291500081,0.0,-1.54203125578,2.02757227585,5.84189453547,-0.0347028786094,0.0266374847972,0.0,485.1653112112665,484.6043407040986,485.1401473002534,483.73049915529725
3.2400000000000024,-1.25350994627,2.11099599398,21.0672038273,0.11033743919,0.13018227879,0.0,-1.62763328268,2.09801758347,5.9037142046,-0.0416249558407,0.0398152740461,0.0,462.03085643756225,463.06914637962535,463.7326525610969,463.1879084959795
3.3000000000000025,-1.35386390106,2.23901846007,21.4239560495,0.107877307367,0.133087119754,0.0,-1.71771533025,2.16904194553,5.98747195159,-0.0397852125053,0.061638171778,0.0,470.0285670499298,471.7183547244811,470.16913188578,470.3108928156812
3.3600000000000025,-1.45982479075,2.37135010612,21.7867242454,0.105128929085,0.137039260634,0.0,-1.81463520728,2.24161608409,6.10402846072,-0.0619305694367,0.0732109024759,0.0,481.34565968770687,482.2236393620934,482.07375547241037,480.39595683117517
3.4200000000000026,-1.57148414108,2.50780581027,22.1549950699,0.101275428254,0.14113711913,0.0,-1.90771457178,2.30643191177,6.17117474994,-0.0692591476471,0.0560118182452,0.0,468.5361273502747,467.1999501386093,468.8513569970886,468.2786959515874
3.4800000000000026,-1.68803125909,2.64751305589,22.521859125,0.0969905188373,0.144932649672,0.0,-1.97755107861,2.35017660379,6.05818695081,-0.0761165372726,0.0748041386935,0.0,409.97725052597696,411.64720002843205,411.1104672112103,410.4978431386708
3.5400000000000027,-1.80953284098,2.79022987958,22.8867040552,0.0922327877651,0.149395042102,0.0,-2.07289837014,2.4065178289,6.10295240891,-0.0865576992196,0.0734976117617,0.0,461.65936061629066,461.56033180108795,461.2321108090493,460.4017283327705
3.6000000000000028,-1.93675541295,2.93616716317,23.2536389377,0.0868965217992,0.153598006044,0.0,-2.16824247546,2.45749328252,6.12797166884,-0.0941783012601,0.0620684149532,0.0,456.7374852043785,455.82840244375745,455.63103468860237,455.0148176437336
3.660000000000003,-2.0691608097,3.08470811733,23.6181035961,0.0813454482017,0.157494804045,0.0,-2.24566163329,2.49345171297,6.02137951227,-0.0893904520259,0.0701554457939,0.0,412.96650455774125,413.68285101073445,412.64018878858,413.0548027540755
3.720000000000003,-2.20711874888,3.23573748672,23.9814304407,0.0759914819255,0.162239715799,0.0,-2.35333592695,2.54023590767,6.08901778451,-0.0889194773516,0.0926929469135,0.0,467.75447840953404,469.511187136348,468.1225474930261,468.1530060734135
3.780000000000003,-2.35130277613,3.38930136742,24.3467540203,0.071236675417,0.167808660424,0.0,-2.45330247463,2.57805374249,6.08829185262,-0.064771008504,0.0930600353343,0.0,447.10277352621324,447.13990009572996,448.2214257503557,450.1749160256591
3.840000000000003,-2.50240394139,3.54537836291,24.7167838043,0.0672469625114,0.172972742302,0.0,-2.58386546021,2.62394706106,6.24493236029,-0.0701862280468,0.0659884223648,0.0,497.32416776702104,495.3419491336422,496.0677418656807,495.667057786295
3.900000000000003,-2.66015480734,3.70361367331,25.0887955135,0.0631561069425,0.17749039019,0.0,-2.67493337809,2.65022762688,6.15583422787,-0.0644468064994,0.089349069263,0.0,419.9622499468377,421.9888134609402,422.3817063578845,422.87275484476845
3.960000000000003,-2.8241779354,3.86360574649,25.4594736241,0.058902493723,0.183621163514,0.0,-2.7930237271,2.68238507066,6.19963418479,-0.0886664483999,0.11999694769,0.0,462.953901072671,465.36781724062877,464.7504333073671,462.8438991230872
4.020000000000002,-2.99487855842,4.02526263253,25.8298872564,0.0532627694395,0.19088134063,0.0,-2.89764765965,2.70569099313,6.14757061748,-0.107645481969,0.122940807743,0.0,435.05133294342477,435.3113659122064,434.5042120843485,432.9017959217379
4.080000000000001,-3.17198736515,4.1882120058,26.1971812069,0.0470003376409,0.197895434581,0.0,-3.00663715273,2.72539246982,6.09564000994,-0.0985284022715,0.100723575002,0.0,434.8980793945005,433.04503554889527,434.26751824681384,435.02198209091745
4.14,-3.3558807343,4.35226000149,26.5619616717,0.0412413152636,0.204322623345,0.0,-3.12372607492,2.74233637396,6.06366541425,-0.0913298061587,0.117544774763,0.0,440.2859557117509,441.68581507940775,440.08085536939154,440.66848252952894
4.199999999999998,-3.54615575646,4.51707049368,26.9211347994,0.035816459753,0.211573801983,0.0,-3.21944918242,2.7509722027,5.90941290692,-0.0886445366743,0.126756229048,0.0,398.38344644914025,399.24001022742647,399.06766793494745,399.3049149667141
4.259999999999997,-3.7435202006,4.68251800625,27.2767547028,0.0304012112123,0.21874162781,0.0,-3.36003673074,2.76338631343,5.94406095669,-0.0936824827983,0.0980114874462,0.0,462.2623917317064,460.00303551879307,460.7188320433632,460.3137227671739
4.319999999999996,-3.95061058061,4.84874922538,27.639564393,0.0249262454601,0.224457160837,0.0,-3.54342957535,2.77691571032,6.14807602257,-0.086783249665,0.089095655398,0.0,512.6408567956086,512.0131826631028,511.37838207837314,511.8638782307713
4.379999999999995,-4.16771218043,5.01553450558,28.0096005306,0.0194906193508,0.23028303302,0.0,-3.69380244642,2.7820483603,6.185917729,-0.0995715623863,0.109591344842,0.0,466.33316918172255,467.9391693091201,465.299365703826,464.29031071191235
4.439999999999993,-4.3937941346,5.18250054659,28.3811444175,0.0132960376657,0.237239410705,0.0,-3.84288737221,2.7828959945,6.19843956143,-0.111831815747,0.126299486969,0.0,458.358712141531,459.6963462798283,459.9420534924641,458.9607983983821
4.499999999999992,-4.62862356119,5.34937717062,28.7519927719,0.00640499715043,0.24471418517,0.0,-3.98546656573,2.77905673584,6.16299525373,-0.121692557213,0.120900493388,0.0,445.01991734907466,444.59171911218215,445.32985504798444,444.51049016640474
4.559999999999991,-4.8723139576,5.51590201318,29.1213328155,6.28251493216,0.251803817598,0.0,-4.13822406424,2.77111906654,6.14801984568,-0.111291630869,0.112030670832,0.0,451.61530201722934,450.9113884929908,452.06621960148806,452.8914749855477
4.6199999999999894,-5.12522522973,5.681823911,29.4894025775,6.27614978057,0.258716508308,0.0,-4.29281014447,2.7590390643,6.12070401845,-0.0973110845651,0.120910582013,0.0,447.7247886958826,448.45854728244655,448.54004837053554,449.6644622773179
4.679999999999988,-5.38740670467,5.8469159001,29.8552459441,6.27095852806,0.265885274543,0.0,-4.44726889762,2.74357097984,6.07387251471,-0.070806730852,0.1164545617,0.0,443.8472930870007,443.49420620925,440.97869956120036,443.1566682332456
4.739999999999987,-5.65944089173,6.01097577235,30.2198641094,6.266644164,0.272598743118,0.0,-4.62117367084,2.72471381271,6.07949239248,-0.0741994306682,0.100707195051,0.0,462.1097278931575,460.876902760862,459.19910783144024,458.926018948597
4.799999999999986,-5.9417151629,6.17384669389,30.5835716878,6.26229246646,0.278514492398,0.0,-4.78857609216,2.70395548355,6.04379175887,-0.0693812451227,0.0940018966474,0.0,448.2872851920519,447.75019504829027,448.1912149688068,448.5787235432544
4.859999999999984,-6.23410812679,6.33540551131,30.9449123737,6.25887634531,0.284205066218,0.0,-4.95845038727,2.68104566691,6.00061973836,-0.0394953021158,0.0964727844289,0.0,446.34793811241883,446.5571886060358,445.19091272943683,447.6277264938173
4.919999999999983,-6.53688588489,6.49553505294,31.3038467406,6.25640583528,0.290041316813,0.0,-5.13473849556,2.65642965822,5.96349143588,-0.0447653898383,0.0988198477313,0.0,449.22081474961203,449.4191231803132,449.0344702510332,448.6057443764553
4.979999999999982,-6.85071543881,6.65411818653,31.6616529541,6.25355661318,0.296024602046,0.0,-5.32682419877,2.62946348611,5.9627441497,-0.0535751683337,0.101464869258,0.0,461.72710772289537,461.9439370442429,461.7616122313777,461.06464082092623
5.0399999999999805,-7.17565653303,6.81108995641,32.0175478485,6.25003679525,0.301908364591,0.0,-5.50519773683,2.6026860606,5.90015817751,-0.0715183132224,0.0902082958836,0.0,443.2528075199405,442.33473886498155,443.7588902648192,442.2805851433949
